"gene_id" "gene_length" "fpkm" "tpm"
"12305" "Zm00001d015597" 5497 0 0
"12306" "Zm00001d015599" 1265 20.9138407995069 47.2737270091503
"12307" "Zm00001d015600" 3545 1.53557776334699 3.47102594313995
"12308" "Zm00001d015602" 1675 0 0
"12309" "Zm00001d015603" 820 15.0031565446428 33.9131933520175
"12310" "Zm00001d015605" 1759 24.0769688862344 54.4236740275121
"12311" "Zm00001d015606" 1349 0.80706051461306 1.82428272326629
"12312" "Zm00001d015609" 64078 0.00169906150974284 0.00384056523874999
"12313" "Zm00001d015610" 452 0 0
"12314" "Zm00001d015611" 2310 0 0
"12315" "Zm00001d015612" 913 18.3640299746774 41.5101247127796
"12316" "Zm00001d015613" 3500 61.5284950420957 139.079249277467
"12317" "Zm00001d015614" 914 4.16907682685511 9.42379745941116
"12318" "Zm00001d015616" 1874 0.464770388137894 1.05056879132816
"12319" "Zm00001d015618" 6132 32.3847640705243 73.2026465440914
"12320" "Zm00001d015622" 678 0 0
"12321" "Zm00001d015623" 1475 0.959553914899608 2.16897939782515
"12322" "Zm00001d015625" 409 0 0
"12323" "Zm00001d015626" 209 0 0
"12324" "Zm00001d015627" 6753 0.112854619272784 0.255097019928973
"12325" "Zm00001d015628" 2802 35.3582946871466 79.9240267042993
"12326" "Zm00001d015629" 1454 0 0
"12327" "Zm00001d015634" 3631 0 0
"12328" "Zm00001d015635" 2007 3.36327490389672 7.60235966161165
"12329" "Zm00001d015636" 1190 0 0
"12330" "Zm00001d015637" 1468 1.55743987183061 3.52044313810699
"12331" "Zm00001d015638" 3794 1.57827767215909 3.56754498293996
"12332" "Zm00001d015639" 635 3.42905396602525 7.75104690924793
"12333" "Zm00001d015644" 1497 0 0
"12334" "Zm00001d015645" 302 0 0
"12335" "Zm00001d015649" 22338 1.44266492849428 3.26100541020289
"12336" "Zm00001d015650" 431 0.757812970449898 1.71296338307626
"12337" "Zm00001d015651" 1472 15.0883033545826 34.1056595320645
"12338" "Zm00001d015653" 1050 0 0
"12339" "Zm00001d015654" 965 0 0
"12340" "Zm00001d015656" 2512 4.98420911363443 11.2663256478469
"12341" "Zm00001d015657" 1519 1.72017058730167 3.88828027968857
"12342" "Zm00001d015658" 8178 3.80747426491713 8.6064296233096
"12343" "Zm00001d015661" 341 0.957822258838432 2.16506515573568
"12344" "Zm00001d015662" 863 29.5204593749531 66.7281610802521
"12345" "Zm00001d015664" 506 0 0
"12346" "Zm00001d015665" 22977 0.00473832368983339 0.010710525280438
"12347" "Zm00001d015669" 473 0 0
"12348" "Zm00001d015670" 431 11.8724032037151 26.8364263348614
"12349" "Zm00001d015671" 1107 0.0983491087816636 0.222308707650065
"12350" "Zm00001d015672" 2035 0 0
"12351" "Zm00001d015673" 4642 0 0
"12352" "Zm00001d015674" 498 0 0
"12353" "Zm00001d015675" 655 1.32974001125254 3.00574948847172
"12354" "Zm00001d015676" 5584 0.116983305968447 0.264429519378892
"12355" "Zm00001d015677" 673 0 0
"12356" "Zm00001d015678" 455 0 0
"12357" "Zm00001d015679" 567 0 0
"12358" "Zm00001d015682" 3651 0 0
"12359" "Zm00001d015683" 1245 0 0
"12360" "Zm00001d015684" 1175 0 0
"12361" "Zm00001d015685" 634 0.85861564212383 1.94081813382194
"12362" "Zm00001d015686" 348 4.69277859574576 10.6075749727854
"12363" "Zm00001d015687" 812 0 0
"12364" "Zm00001d015689" 500 0 0
"12365" "Zm00001d015690" 6620 0 0
"12366" "Zm00001d015692" 1556 31.6261911737972 71.4879654207053
"12367" "Zm00001d015693" 816 18.9459433894912 42.8254840567946
"12368" "Zm00001d015695" 394 0 0
"12369" "Zm00001d015697" 254 0 0
"12370" "Zm00001d015698" 1036 4.30865926667314 9.73931014875823
"12371" "Zm00001d015699" 1388 0 0
"12372" "Zm00001d015700" 830 31.6123658849804 71.4567146841423
"12373" "Zm00001d015702" 4997 16.6456998306733 37.6260045782725
"12374" "Zm00001d015703" 1297 11.1642541519145 25.2357234664817
"12375" "Zm00001d015704" 3741 3.98704289995143 9.01232726369986
"12376" "Zm00001d015705" 1089 77.1804791196007 174.459054905948
"12377" "Zm00001d015706" 533 0 0
"12378" "Zm00001d015707" 64588 0.00337129074816689 0.00762047870714751
"12379" "Zm00001d015709" 526 0 0
"12380" "Zm00001d015711" 526 0 0
"12381" "Zm00001d015713" 653 0 0
"12382" "Zm00001d015714" 22924 1.17307182276486 2.65161610644084
"12383" "Zm00001d015715" 3485 4.74852638164645 10.7335874846573
"12384" "Zm00001d015717" 4425 0.123019732679437 0.278074281772454
"12385" "Zm00001d015718" 500 0 0
"12386" "Zm00001d015719" 594 0 0
"12387" "Zm00001d015720" 1305 0.417135875177401 0.942895553136483
"12388" "Zm00001d015721" 3216 0.406240535154111 0.918267684211278
"12389" "Zm00001d015722" 953 0 0
"12390" "Zm00001d015723" 1986 3.28919829067377 7.43491659723935
"12391" "Zm00001d015724" 1303 6.26664217697437 14.1651423274341
"12392" "Zm00001d015729" 82819 0.983308209941362 2.22267369864076
"12393" "Zm00001d015730" 630 5.01158958605991 11.3282165741112
"12394" "Zm00001d015731" 1518 0 0
"12395" "Zm00001d015733" 2430 0 0
"12396" "Zm00001d015737" 1978 8.91675382924714 20.1554650039013
"12397" "Zm00001d015741" 957 2.84410823984591 6.42883331683965
"12398" "Zm00001d015742" 410 4.77976668678885 10.8042031917932
"12399" "Zm00001d015743" 1331 10.0610916610219 22.7421306854549
"12400" "Zm00001d015744" 1538 2.26522680720523 5.12032747711047
"12401" "Zm00001d015746" 8455 0 0
"12402" "Zm00001d015747" 109674 0.0585688070267957 0.132389158987077
"12403" "Zm00001d015748" 1914 0.34129298878151 0.771459998020759
"12404" "Zm00001d015754" 271598 0.231295559592085 0.522821381658537
"12405" "Zm00001d015756" 515 0.211402841594761 0.477855804599267
"12406" "Zm00001d015757" 691 0 0
"12407" "Zm00001d015758" 18263 0.572291326093466 1.29360953728236
"12408" "Zm00001d015759" 988 5.84032445478641 13.2014920916366
"12409" "Zm00001d015765" 56040 0.40603755986888 0.91780887808783
"12410" "Zm00001d015766" 461 0 0
"12411" "Zm00001d015767" 1844 2.53878304073534 5.7386750503529
"12412" "Zm00001d015769" 900 2.66132688363182 6.01567362901076
"12413" "Zm00001d015770" 1753 0 0
"12414" "Zm00001d015772" 1763 0.926311373408693 2.09383782786689
"12415" "Zm00001d015773" 566 0.384708351312019 0.869596252185943
"12416" "Zm00001d015774" 771 0 0
"12417" "Zm00001d015775" 1693 0.0643074208040765 0.145360743868058
"12418" "Zm00001d015776" 4146 4.83177358164965 10.9217597790223
"12419" "Zm00001d015777" 835 0.130386183738086 0.294725436369607
"12420" "Zm00001d015778" 3162 39.4585208984224 89.1921939647189
"12421" "Zm00001d015779" 2188 0.149276686592279 0.337425602424985
"12422" "Zm00001d015780" 12427 2.49687390963798 5.64394348757203
"12423" "Zm00001d015783" 1879 3.18679376698861 7.20344101398309
"12424" "Zm00001d015785" 20344 0.679650159973716 1.5362838625548
"12425" "Zm00001d015788" 13208 9.51232758844504 21.5017022434426
"12426" "Zm00001d015789" 21740 0.0200317320002395 0.0452798048516325
"12427" "Zm00001d015791" 1370 3.81450966731568 8.62233247422911
"12428" "Zm00001d015795" 578 18.0826236824307 40.8740328363109
"12429" "Zm00001d015796" 578 0.188360663358653 0.425771175378239
"12430" "Zm00001d015798" 4818 2.64385185145129 5.97617299836631
"12431" "Zm00001d015799" 266 63.03142619128 142.476480687097
"12432" "Zm00001d015802" 7770 2.97052281149498 6.71458130581055
"12433" "Zm00001d015804" 21330 1.0565682104177 2.38827088838747
"12434" "Zm00001d015805" 2244 0 0
"12435" "Zm00001d015806" 733 0 0
"12436" "Zm00001d015809" 361 0 0
"12437" "Zm00001d015810" 1227 6.74352666668209 15.243093881023
"12438" "Zm00001d015811" 1087 3.50555310004192 7.92396584903568
"12439" "Zm00001d015812" 515 0 0
"12440" "Zm00001d015814" 299 0 0
"12441" "Zm00001d015815" 1250 0.348391882948166 0.787506365979592
"12442" "Zm00001d015816" 5485 0.297736909994444 0.673005668282467
"12443" "Zm00001d015817" 2207 0.0986610452390589 0.223013810030468
"12444" "Zm00001d015818" 2965 4.58990149330952 10.3750311706839
"12445" "Zm00001d015820" 1084 0 0
"12446" "Zm00001d015821" 19623 0 0
"12447" "Zm00001d015822" 25761 0 0
"12448" "Zm00001d015823" 10136 0 0
"12449" "Zm00001d015824" 1602 0 0
"12450" "Zm00001d015825" 8802 0.0123690596933994 0.0279590705940266
"12451" "Zm00001d015829" 10418 3.73079952403577 8.43311374108255
"12452" "Zm00001d015830" 539 6.86765075384834 15.5236644499687
"12453" "Zm00001d015833" 940 0 0
"12454" "Zm00001d015834" 1963 0 0
"12455" "Zm00001d015837" 10935 5.8244527756252 13.1656156863872
"12456" "Zm00001d015839" 5072 5.81712097538896 13.1490428566437
"12457" "Zm00001d015842" 515 156.015297096933 352.657583794258
"12458" "Zm00001d015843" 965 0 0
"12459" "Zm00001d015844" 1838 28.4916512000251 64.4026390839539
"12460" "Zm00001d015845" 1078 3.8378048330329 8.67498895733547
"12461" "Zm00001d015846" 1531 3.05781575905681 6.91189862367783
"12462" "Zm00001d015848" 623 0 0
"12463" "Zm00001d015849" 720 0 0
"12464" "Zm00001d015851" 28584 1.22264416310656 2.76366961717492
"12465" "Zm00001d015852" 20073 2.71733692891307 6.14227895300551
"12466" "Zm00001d015853" 4238 0.924825078614171 2.09047820133799
"12467" "Zm00001d015856" 37995 4.3182208810607 9.76092325907391
"12468" "Zm00001d015857" 14089 0.324554153147468 0.73362346891065
"12469" "Zm00001d015860" 703 0 0
"12470" "Zm00001d015861" 5489 1.92396227944366 4.34893181248977
"12471" "Zm00001d015862" 287 11.7597434357504 26.5817697575864
"12472" "Zm00001d015863" 1548 7.31442906706419 16.5335638852304
"12473" "Zm00001d015865" 1474 9.97135859014636 22.5392977033677
"12474" "Zm00001d015866" 601 0 0
"12475" "Zm00001d015867" 644 0 0
"12476" "Zm00001d015868" 642 0 0
"12477" "Zm00001d015870" 12599 0.311088870796639 0.703186492362123
"12478" "Zm00001d015871" 1739 0.0626063619443943 0.141515663811744
"12479" "Zm00001d015872" 455 0 0
"12480" "Zm00001d015874" 553 0 0
"12481" "Zm00001d015876" 1966 0.553776517910996 1.2517585929228
"12482" "Zm00001d015877" 437 2.24222464712063 5.0683333050746
"12483" "Zm00001d015880" 1226 0 0
"12484" "Zm00001d015882" 1437 0 0
"12485" "Zm00001d015884" 2269 1.43947725986737 3.25379999165212
"12486" "Zm00001d015885" 769 0 0
"12487" "Zm00001d015886" 9314 9.15258093825202 20.6885295174609
"12488" "Zm00001d015887" 1366 0.0797016569702061 0.180157935116122
"12489" "Zm00001d015889" 2381 2.10337392582104 4.75447459510989
"12490" "Zm00001d015890" 5120 8.46313289876525 19.1300984899827
"12491" "Zm00001d015891" 2048 0 0
"12492" "Zm00001d015893" 13133 5.25585485487743 11.8803547368999
"12493" "Zm00001d015894" 1847 0 0
"12494" "Zm00001d015895" 597 7.11227147978354 16.0766060894075
"12495" "Zm00001d015896" 342 0 0
"12496" "Zm00001d015897" 703 0 0
"12497" "Zm00001d015898" 450 0 0
"12498" "Zm00001d015899" 890 0 0
"12499" "Zm00001d015900" 359 0.303265914822568 0.685503452280286
"12500" "Zm00001d015901" 701 0 0
"12501" "Zm00001d015905" 1366 76.4338890344278 172.771459776361
"12502" "Zm00001d015906" 1019 0 0
"12503" "Zm00001d015907" 685 0 0
"12504" "Zm00001d015910" 238 0 0
"12505" "Zm00001d015912" 1166 0.466863050691688 1.05529905389632
"12506" "Zm00001d015914" 6582 2.23302682495833 5.04754251211851
"12507" "Zm00001d015917" 571 50.9088401637259 115.074540125082
"12508" "Zm00001d015918" 383 43.2078706006211 97.6672386006022
"12509" "Zm00001d015921" 1439 113.563285333825 256.698891447047
"12510" "Zm00001d015925" 1742 2.06245194770548 4.66197439676494
"12511" "Zm00001d015926" 755 0 0
"12512" "Zm00001d015927" 2088 2.55495723546159 5.77523526296098
"12513" "Zm00001d015929" 6359 62.5087850214142 141.29510055588
"12514" "Zm00001d015930" 2196 0 0
"12515" "Zm00001d015932" 2675 13.1460955832077 29.7154855387159
"12516" "Zm00001d015934" 1409 0.540885197976658 1.22261900325078
"12517" "Zm00001d015935" 385 0 0
"12518" "Zm00001d015936" 611 0 0
"12519" "Zm00001d015939" 723 0 0
"12520" "Zm00001d015940" 399 3.54722311898977 8.01815692178467
"12521" "Zm00001d015941" 310 0 0
"12522" "Zm00001d015942" 526 0 0
"12523" "Zm00001d015943" 498 0 0
"12524" "Zm00001d015944" 976 0 0
"12525" "Zm00001d015945" 1253 6.51670770678184 14.7303914227029
"12526" "Zm00001d015947" 862 0 0
"12527" "Zm00001d015948" 34939 0.872500350839018 1.97220318335425
"12528" "Zm00001d015949" 989 0 0
"12529" "Zm00001d015950" 1020 0 0
"12530" "Zm00001d015951" 903 0.361702536283395 0.817593818500408
"12531" "Zm00001d015952" 1640 14.2729144119389 32.2625511977157
"12532" "Zm00001d015955" 25556 1.90002812200268 4.29483095000804
"12533" "Zm00001d015956" 9368 15.8055668502316 35.7269647247359
"12534" "Zm00001d015957" 923 0 0
"12535" "Zm00001d015960" 1536 0.354402550199549 0.801092901590566
"12536" "Zm00001d015961" 1169 0 0
"12537" "Zm00001d015962" 3617 19.2942352925226 43.6127644277818
"12538" "Zm00001d015963" 5749 0.378752699326149 0.85613407329491
"12539" "Zm00001d015964" 1754 0.806922476896763 1.82397070227599
"12540" "Zm00001d015965" 1667 14.8254644250963 33.5115373945274
"12541" "Zm00001d015968" 8717 4.75856470844509 10.7562781575594
"12542" "Zm00001d015969" 1762 2.40977643214005 5.44706801099675
"12543" "Zm00001d015970" 2331 3.68980034761168 8.34043904338101
"12544" "Zm00001d015971" 19339 0.551709055033225 1.24708529180024
"12545" "Zm00001d015973" 2655 4.18267091110085 9.45452558026343
"12546" "Zm00001d015974" 4124 3.29996554986973 7.45925495176476
"12547" "Zm00001d015975" 2661 4.86877983732992 11.005408863159
"12548" "Zm00001d015976" 1307 13.8277191491477 31.2562300957852
"12549" "Zm00001d015977" 1237 10.6496104074192 24.0724207466478
"12550" "Zm00001d015980" 675 0 0
"12551" "Zm00001d015981" 508 0 0
"12552" "Zm00001d015982" 731 0 0
"12553" "Zm00001d015984" 8153 1.06829352063095 2.41477482515513
"12554" "Zm00001d015985" 30303 1.62035049344972 3.66264655166975
"12555" "Zm00001d015986" 4527 4.25677623714831 9.62203354721585
"12556" "Zm00001d015987" 1506 0 0
"12557" "Zm00001d015988" 5163 1.1387009538544 2.57392406079907
"12558" "Zm00001d015989" 1357 0 0
"12559" "Zm00001d015990" 2283 1.47833831189678 3.34164166466373
"12560" "Zm00001d015992" 15758 5.24395226150323 11.8534500685864
"12561" "Zm00001d015995" 1132 0.19235417565601 0.434798126092971
"12562" "Zm00001d015997" 1837 10.1345624632785 22.908204372365
"12563" "Zm00001d015998" 1394 10.0749984084275 22.7735655513287
"12564" "Zm00001d015999" 5184 12.4329665018153 28.1035257920957
"12565" "Zm00001d016000" 24034 0.66590047944293 1.5052040312552
"12566" "Zm00001d016001" 9892 0.0770427864889922 0.174147813948681
"12567" "Zm00001d016002" 5887 2.7370688952527 6.18688116639307
"12568" "Zm00001d016006" 1457 9.41518901241181 21.2821298287209
"12569" "Zm00001d016007" 1371 0 0
"12570" "Zm00001d016008" 102318 0.40540675700772 0.916383008849323
"12571" "Zm00001d016009" 2111 0.154721643895739 0.349733405071468
"12572" "Zm00001d016011" 330 1.31966622328851 2.9829786590136
"12573" "Zm00001d016012" 2685 0.243290421053188 0.549934613114239
"12574" "Zm00001d016013" 1397 0.311732178729568 0.70464062811345
"12575" "Zm00001d016014" 1216 0.0895332758398862 0.202381364612354
"12576" "Zm00001d016015" 2309 0 0
"12577" "Zm00001d016016" 361 14.4761170200069 32.721871162587
"12578" "Zm00001d016017" 2038 0.0534212283715906 0.120753552192651
"12579" "Zm00001d016019" 869 21.5489801017997 48.7093983560449
"12580" "Zm00001d016021" 1097 0 0
"12581" "Zm00001d016022" 1185 0.0918754965580606 0.207675729424998
"12582" "Zm00001d016024" 1203 0 0
"12583" "Zm00001d016025" 931 0 0
"12584" "Zm00001d016026" 1003 0 0
"12585" "Zm00001d016027" 1135 0 0
"12586" "Zm00001d016029" 2337 6.42892595299085 14.5319692053358
"12587" "Zm00001d016031" 2881 12.4706396838006 28.1886823990439
"12588" "Zm00001d016034" 4833 7.45640086746345 16.8544774945198
"12589" "Zm00001d016035" 718 0.151632957411284 0.342751726140142
"12590" "Zm00001d016036" 1324 65.4550459844078 147.954840285063
"12591" "Zm00001d016037" 3280 2.78819723396016 6.30245186187934
"12592" "Zm00001d016038" 492 0 0
"12593" "Zm00001d016039" 1287 0 0
"12594" "Zm00001d016040" 510 0 0
"12595" "Zm00001d016041" 9257 6.39803609173468 14.4621456429221
"12596" "Zm00001d016044" 10205 2.17638241430137 4.91950326616353
"12597" "Zm00001d016045" 1101 0.395540284909362 0.894080796979555
"12598" "Zm00001d016048" 525 0 0
"12599" "Zm00001d016049" 2473 20.3833200825163 46.0745359189941
"12600" "Zm00001d016052" 4563 0.524916545095034 1.18652339822698
"12601" "Zm00001d016054" 1025 0.743519262389377 1.68065382983449
"12602" "Zm00001d016055" 820 0 0
"12603" "Zm00001d016056" 888 0 0
"12604" "Zm00001d016057" 1423 0.535563769465292 1.21059042556595
"12605" "Zm00001d016059" 5904 4.09378165303675 9.25359995593397
"12606" "Zm00001d016060" 1165 11.5881420293918 26.1938812718533
"12607" "Zm00001d016061" 1350 1.85486419162218 4.19274222628023
"12608" "Zm00001d016062" 893 5.60821200154523 12.6768242003994
"12609" "Zm00001d016063" 28556 1.17809186150659 2.66296342151927
"12610" "Zm00001d016064" 666 0 0
"12611" "Zm00001d016066" 1247 19.0330369092572 43.0223505872972
"12612" "Zm00001d016068" 1215 0 0
"12613" "Zm00001d016069" 352 0 0
"12614" "Zm00001d016070" 34073 1.78935167187887 4.04465747208722
"12615" "Zm00001d016072" 1897 139.175394726756 314.592603041069
"12616" "Zm00001d016073" 2735 0 0
"12617" "Zm00001d016075" 1901 12.3705692261974 27.9624827478287
"12618" "Zm00001d016076" 299 3.2770975611763 7.40756406126287
"12619" "Zm00001d016077" 13557 2.23254000377088 5.04644209961473
"12620" "Zm00001d016079" 202 0 0
"12621" "Zm00001d016080" 29563 0 0
"12622" "Zm00001d016081" 10388 1.68737645464282 3.81415229479672
"12623" "Zm00001d016082" 1903 16.2479136162111 36.7268470734045
"12624" "Zm00001d016083" 410 0.796627781131477 1.80070053196553
"12625" "Zm00001d016084" 15212 1.90376513739589 4.30327811412395
"12626" "Zm00001d016085" 485 0.224479306023303 0.507413895605407
"12627" "Zm00001d016087" 707 0.461976506738197 1.04425349095596
"12628" "Zm00001d016089" 938 0 0
"12629" "Zm00001d016091" 1196 4.18740243928084 9.46522074494703
"12630" "Zm00001d016095" 1732 0.314296949830547 0.710438046676161
"12631" "Zm00001d016096" 487 0 0
"12632" "Zm00001d016098" 2062 0 0
"12633" "Zm00001d016099" 6748 0 0
"12634" "Zm00001d016100" 1935 217.069748774874 490.665303609376
"12635" "Zm00001d016101" 27064 0 0
"12636" "Zm00001d016103" 1541 0.847806334234668 1.91638473226702
"12637" "Zm00001d016104" 632 0 0
"12638" "Zm00001d016105" 2223 30.2668386839246 68.4152797704942
"12639" "Zm00001d016106" 9701 0.561140415530882 1.26840397571705
"12640" "Zm00001d016115" 887 0 0
"12641" "Zm00001d016118" 1640 0.331928242138115 0.750291888318971
"12642" "Zm00001d016119" 1353 1.20701178959315 2.72833413934171
"12643" "Zm00001d016120" 389 0 0
"12644" "Zm00001d016121" 688 0.158244859623985 0.357697295593928
"12645" "Zm00001d016122" 5997 0.199699365955364 0.451401222787202
"12646" "Zm00001d016128" 3537 0.584839356800887 1.32197315465192
"12647" "Zm00001d016129" 1142 14.3955709077203 32.5398044173923
"12648" "Zm00001d016130" 4448 18.675739566199 42.2147142846805
"12649" "Zm00001d016131" 34147 0.593032424410993 1.34049279651401
"12650" "Zm00001d016132" 929 3.16421583678702 7.15240577282325
"12651" "Zm00001d016134" 2001 591.371716604761 1336.73892613571
"12652" "Zm00001d016135" 326 3.00568150549606 6.79405415434846
"12653" "Zm00001d016136" 551 1.97590677715612 4.4663473569623
"12654" "Zm00001d016137" 419 2.85822696332773 6.46074733425978
"12655" "Zm00001d016139" 548 0.596017135518076 1.3472394490983
"12656" "Zm00001d016140" 578 0 0
"12657" "Zm00001d016142" 605 0.179954484993887 0.406769817138219
"12658" "Zm00001d016143" 614 0 0
"12659" "Zm00001d016144" 10432 3.0682998701939 6.93559694923074
"12660" "Zm00001d016145" 550 0.98974966746638 2.2372339942602
"12661" "Zm00001d016146" 15587 0 0
"12662" "Zm00001d016149" 2195 14.7312627043857 33.2986034589891
"12663" "Zm00001d016151" 1481 0.220538413412495 0.498505886634617
"12664" "Zm00001d016152" 3677 0 0
"12665" "Zm00001d016154" 1323 12.9198614944402 29.2041051253769
"12666" "Zm00001d016155" 12494 0.644834504016034 1.45758641854314
"12667" "Zm00001d016156" 8211 0.397780282869205 0.899144097072056
"12668" "Zm00001d016157" 904 1.08390726857491 2.45006820167876
"12669" "Zm00001d016158" 1416 3.15238064991058 7.12565347041916
"12670" "Zm00001d016159" 1418 2.76403997402458 6.24784669765189
"12671" "Zm00001d016160" 2503 2.39232340718003 5.40761712555903
"12672" "Zm00001d016161" 454 0.239807188152647 0.542061099930886
"12673" "Zm00001d016162" 964 0 0
"12674" "Zm00001d016163" 712 0.458732289696496 1.03692025014869
"12675" "Zm00001d016164" 13839 2.54106551666164 5.74383436780584
"12676" "Zm00001d016165" 226158 0.161269003290337 0.364533081688414
"12677" "Zm00001d016166" 88843 4.38097606712012 9.90277532549355
"12678" "Zm00001d016167" 4448 0.660871518069952 1.49383654742644
"12679" "Zm00001d016170" 959 13.1691405181137 29.7675763991243
"12680" "Zm00001d016172" 668 0 0
"12681" "Zm00001d016173" 808 0 0
"12682" "Zm00001d016174" 72519 0.00150129570762561 0.00339353465117586
"12683" "Zm00001d016175" 2146 2.43517159563024 5.50447133722921
"12684" "Zm00001d016176" 1979 1.98049958724955 4.47672896274401
"12685" "Zm00001d016177" 966 6.42415156833766 14.5211771677137
"12686" "Zm00001d016178" 311 0 0
"12687" "Zm00001d016179" 951 3.31998048287881 7.50449678411151
"12688" "Zm00001d016180" 1547 3.30769604447394 7.47672899180688
"12689" "Zm00001d016181" 3023 12.0649273060324 27.27160856384
"12690" "Zm00001d016182" 2394 6.63967404323728 15.0083450074431
"12691" "Zm00001d016183" 990 0.879777482192336 1.9886524393424
"12692" "Zm00001d016185" 1519 17.8467698432549 40.3409079017689
"12693" "Zm00001d016188" 22490 2.47855496984021 5.60253528487035
"12694" "Zm00001d016189" 335 195.645441730219 442.23771671615
"12695" "Zm00001d016190" 287 0 0
"12696" "Zm00001d016193" 1964 5.98687680728135 13.5327595986819
"12697" "Zm00001d016194" 370 5.88499802277307 13.3024723983039
"12698" "Zm00001d016195" 1235 0.17631168165393 0.398535610313557
"12699" "Zm00001d016196" 662 0 0
"12700" "Zm00001d016197" 2235 3.02017571906967 6.82681693103114
"12701" "Zm00001d016198" 16829 5.02667443569739 11.3623144268477
"12702" "Zm00001d016199" 1685 6.00898462800063 13.5827322025412
"12703" "Zm00001d016200" 7574 11.7439665454454 26.546107613436
"12704" "Zm00001d016202" 587 0 0
"12705" "Zm00001d016203" 6230 2.0096843167656 4.54269823874665
"12706" "Zm00001d016204" 2145 0 0
"12707" "Zm00001d016206" 589 0 0
"12708" "Zm00001d016207" 4857 0 0
"12709" "Zm00001d016208" 411 0 0
"12710" "Zm00001d016211" 2442 0 0
"12711" "Zm00001d016212" 13547 0 0
"12712" "Zm00001d016214" 1702 0 0
"12713" "Zm00001d016216" 755 1.15361550645088 2.60763697344235
"12714" "Zm00001d016217" 934 0 0
"12715" "Zm00001d016219" 3783 0.604367362370429 1.36611433432225
"12716" "Zm00001d016220" 1691 0.321917396278243 0.727663333437676
"12717" "Zm00001d016221" 491 0 0
"12718" "Zm00001d016223" 2447 0.31144554309322 0.703992715807255
"12719" "Zm00001d016224" 467 0 0
"12720" "Zm00001d016225" 2189 7.11227147978354 16.0766060894075
"12721" "Zm00001d016227" 265 0 0
"12722" "Zm00001d016228" 17072 1.32646862650133 2.99835483766831
"12723" "Zm00001d016229" 526 0.413963739244492 0.93572524474761
"12724" "Zm00001d016230" 3062 2.80892377866847 6.34930222407617
"12725" "Zm00001d016231" 1087 0 0
"12726" "Zm00001d016232" 592 0 0
"12727" "Zm00001d016234" 2084 7.26164703241887 16.4142551690204
"12728" "Zm00001d016235" 614 0 0
"12729" "Zm00001d016236" 750 0 0
"12730" "Zm00001d016237" 1365 59.7402748004064 135.037149294577
"12731" "Zm00001d016238" 24758 0.0219873300390382 0.0497002462574971
"12732" "Zm00001d016239" 446 5.37039057235121 12.1392517177347
"12733" "Zm00001d016242" 4190 0.72754868157433 1.64455386690249
"12734" "Zm00001d016245" 386 0 0
"12735" "Zm00001d016248" 2015 58.947820145231 133.245881712738
"12736" "Zm00001d016252" 1129 0.0964326513917641 0.217976739919063
"12737" "Zm00001d016253" 551 0 0
"12738" "Zm00001d016254" 1152 4.25283060239458 9.61311481908678
"12739" "Zm00001d016255" 1374 11.6479273092659 26.3290201507915
"12740" "Zm00001d016256" 821 36.2024147551953 81.8320789861557
"12741" "Zm00001d016257" 874 0 0
"12742" "Zm00001d016258" 624 0.174475101636701 0.394384197706125
"12743" "Zm00001d016259" 2507 0 0
"12744" "Zm00001d016260" 764 0.570012897493726 1.28845936842211
"12745" "Zm00001d016262" 728 0.897300522703036 2.02826158820293
"12746" "Zm00001d016265" 784 0 0
"12747" "Zm00001d016266" 755 0 0
"12748" "Zm00001d016268" 417 0 0
"12749" "Zm00001d016269" 617 0.35290911968007 0.797717145441238
"12750" "Zm00001d016271" 947 1.6095189946127 3.63816298961005
"12751" "Zm00001d016273" 16247 0.113918377433503 0.25750154300896
"12752" "Zm00001d016274" 28383 4.16955106010483 9.42486941809157
"12753" "Zm00001d016275" 299 0 0
"12754" "Zm00001d016276" 1527 54.8283722141331 123.934265602142
"12755" "Zm00001d016277" 4584 2.5413075013262 5.7443813508819
"12756" "Zm00001d016278" 631 27.7788694307918 62.7914644030875
"12757" "Zm00001d016280" 8366 1.27534083376614 2.8827853762999
"12758" "Zm00001d016281" 731 0.297872676939266 0.673312556412099
"12759" "Zm00001d016284" 826 0.263613712884507 0.595873460940973
"12760" "Zm00001d016285" 3286 4.60537809359736 10.4100145381127
"12761" "Zm00001d016286" 38009 0.641622557982888 1.450326123249
"12762" "Zm00001d016287" 735 6.36940942464757 14.3974378134024
"12763" "Zm00001d016288" 3455 0 0
"12764" "Zm00001d016291" 914 2.38232961534577 5.38502711966351
"12765" "Zm00001d016294" 566 4.61650021574424 10.4351550262313
"12766" "Zm00001d016296" 621 0 0
"12767" "Zm00001d016297" 834 0 0
"12768" "Zm00001d016298" 19892 0.158722171688003 0.358776213638149
"12769" "Zm00001d016299" 1512 15.7692258526885 35.6448193926774
"12770" "Zm00001d016301" 1272 0.599140915054332 1.35430045250028
"12771" "Zm00001d016302" 15577 0 0
"12772" "Zm00001d016303" 556 8.22417889153718 18.589965923529
"12773" "Zm00001d016305" 1052 17.3864770482687 39.3004602793997
"12774" "Zm00001d016306" 1334 0.652908326364628 1.47583651795276
"12775" "Zm00001d016307" 1316 0.165459670853042 0.374005682931036
"12776" "Zm00001d016308" 3563 5.89738575366579 13.3304736733494
"12777" "Zm00001d016309" 5874 0.0185346379675352 0.0418957676827753
"12778" "Zm00001d016311" 15552 4.78837223380726 10.8236552037126
